date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:24:39	3577/3577	---M--	200	added ('OK')	application/javascript	date:Mon,%2012%20Jul%202021%2010:17:22%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/js/typer/jquery.typer.js	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/js/typer/jquery.typer.js	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-05.html)
11:24:40	4778/4778	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:15:57%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/service/01.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/service/01.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-06.html)
11:24:40	5265/5265	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:15:57%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/service/02.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/service/02.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-06.html)
11:24:40	5270/5270	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:15:57%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/service/03.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/service/03.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-06.html)
11:24:40	3597/3597	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:15:58%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/service/04.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/service/04.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-06.html)
11:24:41	1940/1940	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:16:09%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/svg/united-arab-emirates.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/svg/united-arab-emirates.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-06.html)
11:24:41	5583/5583	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:16:03%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/svg/australia.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/svg/australia.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-06.html)
11:24:41	1801/1801	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:16:05%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/svg/germany.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/svg/germany.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-06.html)
11:24:41	9964/9964	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:16:05%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/svg/india.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/svg/india.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-06.html)
11:24:42	4749/4749	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:16:04%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/svg/award.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/svg/award.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-08.html)
11:24:44	234574/234574	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:16:01%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/slider/06.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/slider/06.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-09.html)
11:24:44	303381/303381	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:16:01%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/slider/07.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/slider/07.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-09.html)
11:24:45	707899/707899	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:09%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/about/15.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/about/15.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-09.html)
11:24:45	1932/1932	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jul%202021%2010:15:08%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/about/map-lacation-img1.png	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/about/map-lacation-img1.png	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/contact.html)
11:24:45	1533/1533	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jul%202021%2010:15:09%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/about/map-lacation-img2.png	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/about/map-lacation-img2.png	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/contact.html)
11:24:46	1634/1634	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jul%202021%2010:15:10%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/about/map-lacation-img3.png	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/about/map-lacation-img3.png	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/contact.html)
11:24:47	1390706/1390706	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:26%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/10.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/10.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index-10.html)
11:24:47	1769/1769	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jul%202021%2010:15:10%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/about/map-lacation-img4.png	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/about/map-lacation-img4.png	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/contact.html)
11:24:47	152002/152002	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:45%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/03.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/pricing.html)
11:24:47	78513/78513	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:20%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/02.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/testimonials.html)
11:24:48	187008/187008	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:45%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/04.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/04.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/blog-detail.html)
11:24:48	13778/13778	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:13%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/avatar/06.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/avatar/06.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/blog-detail.html)
11:24:50	179128/179128	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:23%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/08.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/08.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/coming-soon.html)
11:24:50	3686/3686	---M--	200	added ('OK')	application/javascript	date:Mon,%2012%20Jul%202021%2010:17:12%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/js/countdown/jquery.downCount.js	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/js/countdown/jquery.downCount.js	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/coming-soon.html)
11:24:51	126425/126425	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:44%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/01.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/01.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/about-us.html)
11:24:52	191744/191744	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:05%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/about/10.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/about/10.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/how-we-work.html)
11:24:53	382197/382197	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:24%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/09.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/09.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/coming-soon.html)
11:24:53	156153/156153	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:47%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/09.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/09.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/how-we-work.html)
11:24:53	17323/17323	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:16:11%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/team/04.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/team/04.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/our-team.html)
11:24:54	34883/34883	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:16:11%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/team/05.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/team/05.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/our-team.html)
11:24:54	111968/111968	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:49%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/15.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/15.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/our-team.html)
11:24:54	20825/20825	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:16:12%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/team/06.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/team/06.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/our-team.html)
11:24:54	33047/33047	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:16:12%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/team/07.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/team/07.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/our-team.html)
11:24:54	37849/37849	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:16:13%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/team/08.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/team/08.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/our-team.html)
11:24:55	42146/42146	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:16:13%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/team/09.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/team/09.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/our-team.html)
11:24:55	29621/29621	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:16:13%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/team/10.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/team/10.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/our-team.html)
11:24:55	33623/33623	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:16:13%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/team/11.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/team/11.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/our-team.html)
11:24:56	122658/122658	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:49%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/14.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/14.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/mission-vision.html)
11:24:57	123177/123177	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:49%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/16.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/16.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/our-value.html)
11:24:57	272434/272434	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jul%202021%2010:15:23%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/07.png	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/07.png	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/mission-vision.html)
11:24:58	242399/242399	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:49%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/17.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/17.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/service-detail.html)
11:24:58	289873/289873	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:50%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/18.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/18.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/service.html)
11:24:58	109859/109859	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:47%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/10.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/10.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/industry.html)
11:24:58	96731/96731	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:47%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/11.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/11.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/industry-02.html)
11:24:59	122680/122680	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:48%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/12.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/12.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/industry-03.html)
11:24:59	233833/233833	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:06%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/about/12.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/about/12.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/industry-03.html)
11:25:00	174700/174700	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:07%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/about/13.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/about/13.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/industry-03.html)
11:25:00	166666/166666	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:48%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/13.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/13.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/industry-04.html)
11:25:00	163193/163193	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:46%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/06.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/06.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/case-study.html)
11:25:00	177562/177562	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:46%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/07.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/07.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/case-study-single.html)
11:25:01	145831/145831	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:47%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/08.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/header-inner/08.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/case-study-single-02.html)
11:25:01	167738/167738	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:21%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/04.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/04.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/case-study-single-02.html)
11:25:01	112322/112322	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:21%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/05.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/05.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/case-study-single-02.html)
11:25:03	225451/225451	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:22%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/06.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/bg/06.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/case-study-single-02.html)
